Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price
6,6,Loxodon Line Breaker,Core Set 2019,24,,,,,,,,,,$0.00
1,1,Loxodon Restorer,Guilds of Ravnica,20,,,,,,,,,,$0.00
3,3,Loxodon Sergeant,War of the Spark,21,,,,,,,,,,$0.00
5,5,Luminous Bonds,Core Set 2019,25,,,,,,,,,,$0.00
1,1,Luminous Bonds,Guilds of Ravnica,21,,,,,,,,,,$0.00
2,0,Lurking Deadeye,Ikoria: Lair of Behemoths,94,,,,,,,,,,$0.00
1,1,Makeshift Battalion,War of the Spark,22,,,,,,,,,,$0.00
4,0,Makeshift Battalion,Core Set 2021,26,,,,,,,,,,$0.00
2,2,Malevolent Noble,Throne of Eldraine,95,,,,,,,,,,$0.00
2,2,Malfunction,Kaladesh,55,,,,,,,,,,$0.00
6,6,Mammoth Spider,Ravnica Allegiance,132,,,,,,,,,,$0.00
3,3,Mammoth Spider,Core Set 2020,181,,,,,,,,,,$0.00
1,1,Maniacal Rage,Core Set 2020,149,,,,,,,,,,$0.00
7,3,Mantle of Tides,Throne of Eldraine,52,,,,,,,,,,$0.00
3,3,Marauder's Axe,Core Set 2019,240,,,,,,,,,,$0.00
1,1,Marauder's Axe,Core Set 2020,231,,,,,,,,,,$0.00
1,1,Martyr's Soul,Modern Horizons,19,,,,,,,,,,$0.00
2,2,Mask of Immolation,Core Set 2020,151,,,,,,,,,,$0.00
5,0,Masked Blackguard,Core Set 2021,113,,,,,,,,,,$0.00
2,2,Memory Theft,Throne of Eldraine,96,,,,,,,,,,$0.00
1,1,Mephitic Vapors,Guilds of Ravnica,76,,,,,,,,,,$0.00
2,2,Mighty Leap,Core Set 2019,28,,,,,,,,,,$0.00
1,0,Mimic,Adventures in the Forgotten Realms,249,,,,,,,,,,$0.00
1,1,Mind Rot,Core Set 2019,109,,,,,,,,,,$0.00
1,1,Mind Rot,Core Set 2020,108,,,,,,,,,,$0.00
5,5,Mistford River Turtle,Throne of Eldraine,56,,,,,,,,,,$0.00
3,3,Moat Piranhas,Core Set 2020,67,,,,,,,,,,$0.00
1,1,Mogis's Favor,Theros Beyond Death,107,,,,,,,,,,$0.00
1,1,Moorland Inquisitor,Core Set 2020,31,,,,,,,,,,$0.00
1,0,Morkrut Behemoth,Innistrad: Midnight Hunt,114,,,,,,,,,,$0.00
1,0,Moss Diamond,Commander Legends: Battle for Baldur's Gate,448,,,,,,,,,,$0.00
1,0,Mounted Dreadknight,Innistrad: Midnight Hunt,150,,,,,,,,,,$0.00
3,3,Murder,Core Set 2020,109,,,,,,,,,,$0.00
2,2,Muse Drake,Guilds of Ravnica,46,,,,,,,,,,$0.00
2,2,Naga Eternal,War of the Spark,60,,,,,,,,,,$0.00
1,0,Nefarious Imp,Commander Legends: Battle for Baldur's Gate,137,,,,,,,,,,$0.00
2,2,Nexus Wardens,Theros Beyond Death,184,,,,,,,,,,$0.00
2,0,No Way Out,Innistrad: Midnight Hunt,116,,,,,,,,,,$0.00
1,1,Nylea's Huntmaster,Theros Beyond Death,187,,,,,,,,,,$0.00
1,1,Nyxborn Brute,Theros Beyond Death,144,,,,,,,,,,$0.00
2,2,Nyxborn Courser,Theros Beyond Death,29,,,,,,,,,,$0.00
1,1,Nyxborn Marauder,Theros Beyond Death,109,,,,,,,,,,$0.00
1,1,Nyxborn Seaguard,Theros Beyond Death,57,,,,,,,,,,$0.00
3,3,Ob Nixilis's Cruelty,War of the Spark,101,,,,,,,,,,$0.00
4,4,Ogre Errant,Throne of Eldraine,132,,,,,,,,,,$0.00
1,0,Olivia's Midnight Ambush,Innistrad: Midnight Hunt,118,,,,,,,,,,$0.00
1,1,Omen of the Forge,Theros Beyond Death,145,,,,,,,,,,$0.00
2,2,Onakke Ogre,Core Set 2019,153,,,,,,,,,,$0.00
2,0,Onakke Ogre,Core Set 2021,155,,,,,,,,,,$0.00
1,1,Ondu War Cleric,Oath of the Gatewatch,31,,,,,,,,,,$0.00
1,1,One with the Stars,Theros Beyond Death,59,,,,,,,,,,$0.00
3,3,Oreskos Swiftclaw,Core Set 2019,31,,,,,,,,,,$0.00
1,0,Organ Hoarder,Innistrad: Midnight Hunt,66,,,,,,,,,,$0.00
3,0,Ornery Dilophosaur,Core Set 2021,194,,,,,,,,,,$0.00
1,1,Orzhov Guildgate,Ravnica Allegiance,252,,,,,,,,,,$0.00
2,2,Outflank,Throne of Eldraine,23,,,,,,,,,,$0.00
5,5,Pack Mastiff,Core Set 2020,152,,,,,,,,,,$0.00
1,0,Pack's Betrayal,Innistrad: Midnight Hunt,153,,,,,,,,,,$0.00
1,1,Paladin of the Bloodstained,Ixalan,25,,,,,,,,,,$0.00
2,2,Pardic Wanderer,Dominaria,226,,,,,,,,,,$0.00
1,1,Parhelion Patrol,Guilds of Ravnica,22,,,,,,,,,,$0.00
1,1,Pegasus Courser,Dominaria,29,,,,,,,,,,$0.00
1,1,Pegasus Courser,Core Set 2019,32,,,,,,,,,,$0.00
1,0,Perimeter Sergeant,Ikoria: Lair of Behemoths,27,,,,,,,,,,$0.00
1,1,Pharika's Spawn,Theros Beyond Death,112,,,,,,,,,,$0.00
1,1,Pierce the Sky,Dominaria,176,,,,,,,,,,$0.00
1,1,Piston-Fist Cyclops,Guilds of Ravnica,217,,,,,,,,,,$0.00
5,5,Plummet,Magic 2015 Core Set,192,,,,,,,,,,$0.00
1,1,Plummet,Rivals of Ixalan,143,,,,,,,,,,$0.00
1,1,Portent of Betrayal,Theros Beyond Death,149,,,,,,,,,,$0.00
1,1,Prey Upon,Guilds of Ravnica,143,,,,,,,,,,$0.00
1,1,Primordial Wurm,Dominaria,177,,,,,,,,,,$0.00
2,2,Prismite,War of the Spark,242,,,,,,,,,,$0.00
5,5,Prized Griffin,Throne of Eldraine,24,,,,,,,,,,$0.00
1,1,Prying Eyes,Ravnica Allegiance,46,,,,,,,,,,$0.00
1,1,Purify the Grave,Commander 2019,71,,,,,,,,,,$0.00
1,1,Pursue Glory,Amonkhet,147,,,,,,,,,,$0.00
2,0,Pyroceratops,Ikoria: Lair of Behemoths,130,,,,,,,,,,$0.00
1,1,Pyroclastic Hellion,Zendikar Rising,152,,,,,,,,,,$0.00
1,1,Pyrophobia,Modern Horizons,141,,,,,,,,,,$0.00
2,2,Queen's Bay Soldier,Ixalan,115,,,,,,,,,,$0.00
1,1,Raging Kronch,War of the Spark,141,,,,,,,,,,$0.00
3,3,Raging Redcap,Throne of Eldraine,134,,,,,,,,,,$0.00
2,2,Raise the Alarm,Core Set 2020,34,,,,,,,,,,$0.00
3,3,Rakdos Trumpeter,Ravnica Allegiance,84,,,,,,,,,,$0.00
1,1,Raptor Companion,Ixalan,31,,,,,,,,,,$0.00
1,0,Rasaad yn Bashir,Commander Legends: Battle for Baldur's Gate,37,,,,,,,,,,$0.00
1,1,Ray of Distortion,Commander 2019,72,,,,,,,,,,$0.00
3,3,Reave Soul,Throne of Eldraine,103,,,,,,,,,,$0.00
1,1,Recruit the Worthy,Modern Horizons,22,,,,,,,,,,$0.00
1,1,Redcap Raiders,Throne of Eldraine,136,,,,,,,,,,$0.00
1,0,Revenge of the Drowned,Innistrad: Midnight Hunt,72,,,,,,,,,,$0.00
1,1,Rhet-Crop Spearmaster,Amonkhet,26,,,,,,,,,,$0.00
1,1,Rhox Oracle,Core Set 2019,198,,,,,,,,,,$0.00
1,0,Rise of the Ants,Innistrad: Midnight Hunt,196,,,,,,,,,,$0.00
3,3,Rising Populace,War of the Spark,29,,,,,,,,,,$0.00
1,1,River Serpent,Amonkhet,66,,,,,,,,,,$0.00
1,0,Roaming Ghostlight,Core Set 2021,65,,,,,,,,,,$0.00
1,1,Rolling Temblor,Commander 2019,151,,,,,,,,,,$0.00
1,1,Root Snare,Ravnica Allegiance,137,,,,,,,,,,$0.00
3,3,Rosethorn Halberd,Throne of Eldraine,175,,,,,,,,,,$0.00
3,3,Roving Keep,Throne of Eldraine,228,,,,,,,,,,$0.00
2,2,Rubblebelt Boar,Guilds of Ravnica,114,,,,,,,,,,$0.00
1,1,Rubblebelt Recluse,Ravnica Allegiance,111,,,,,,,,,,$0.00
1,1,Rumbling Sentry,Theros Beyond Death,35,,,,,,,,,,$0.00
4,4,Run Away Together,Throne of Eldraine,62,,,,,,,,,,$0.00
1,1,Runic Repetition,Commander 2019,94,,,,,,,,,,$0.00
1,0,Sanguine Indulgence,Core Set 2021,121,,,,,,,,,,$0.00
1,1,Sanitarium Skeleton,Commander 2019,127,,,,,,,,,,$0.00
1,1,Sarkhan's Catharsis,War of the Spark,144,,,,,,,,,,$0.00
1,1,Satyr's Cunning,Theros Beyond Death,152,,,,,,,,,,$0.00
2,2,Scalding Cauldron,Throne of Eldraine,229,,,,,,,,,,$0.00
2,2,Scavenging Harpy,Theros Beyond Death,114,,,,,,,,,,$0.00
2,2,Scholar of Stars,Core Set 2019,71,,,,,,,,,,$0.00
6,6,Searing Barrage,Throne of Eldraine,140,,,,,,,,,,$0.00
3,3,Searing Light,Oath of the Gatewatch,33,,,,,,,,,,$0.00
1,0,Secrets of the Key,Innistrad: Midnight Hunt,73,,,,,,,,,,$0.00
1,0,Secure the Scene,Core Set 2021,35,,,,,,,,,,$0.00
2,2,Selesnya Guildgate,Guilds of Ravnica,256,,,,,,,,,,$0.00
1,0,Shadowbeast Sighting,Innistrad: Midnight Hunt,198,,,,,,,,,,$0.00
1,1,Shimmerscale Drake,Amonkhet,70,,,,,,,,,,$0.00
3,3,Shining Armor,Throne of Eldraine,29,,,,,,,,,,$0.00
4,4,Shoulder to Shoulder,Oath of the Gatewatch,34,,,,,,,,,,$0.00
1,1,Shriekdiver,War of the Spark,103,,,,,,,,,,$0.00
3,3,Signpost Scarecrow,Throne of Eldraine,231,,,,,,,,,,$0.00
1,1,Silumgar Scavenger,Modern Horizons,107,,,,,,,,,,$0.00
3,3,Silverback Shaman,Core Set 2020,195,,,,,,,,,,$0.00
1,1,Simic Guildgate,Ravnica Allegiance,258,,,,,,,,,,$0.00
1,0,Skaab Wrangler,Innistrad: Midnight Hunt,75,,,,,,,,,,$0.00
1,0,Skeleton Archer,Core Set 2021,123,,,,,,,,,,$0.00
1,1,Skullknocker Ogre,Throne of Eldraine,142,,,,,,,,,,$0.00
1,1,Sky Theater Strix,War of the Spark,67,,,,,,,,,,$0.00
1,1,Skyknight Legionnaire,Guilds of Ravnica,198,,,,,,,,,,$0.00
1,1,Sleep Paralysis,Core Set 2020,75,,,,,,,,,,$0.00
1,1,Slimebind,Ravnica Allegiance,54,,,,,,,,,,$0.00
1,1,Snarespinner,War of the Spark,176,,,,,,,,,,$0.00
1,0,Snarespinner,Core Set 2021,207,,,,,,,,,,$0.00
5,5,So Tiny,Throne of Eldraine,64,,,,,,,,,,$0.00
2,0,Soaring Drake,Dominaria United,66,,,,,,,,,,$0.00
1,1,Sorcerer of the Fang,Core Set 2020,114,,,,,,,,,,$0.00
3,3,Sorin's Thirst,War of the Spark,104,,,,,,,,,,$0.00
1,1,Soul-Strike Technique,Modern Horizons,30,,,,,,,,,,$0.00
2,2,Spark Harvest,War of the Spark,105,,,,,,,,,,$0.00
3,3,Spark Reaper,War of the Spark,106,,,,,,,,,,$0.00
1,1,Sparktongue Dragon,Core Set 2019,159,,,,,,,,,,$0.00
4,4,Spawnbinder Mage,Oath of the Gatewatch,35,,,,,,,,,,$0.00
3,0,Spellgorger Weird,Core Set 2021,161,,,,,,,,,,$0.00
2,2,Spellkeeper Weird,War of the Spark,69,,,,,,,,,,$0.00
3,3,Spikewheel Acrobat,Ravnica Allegiance,118,,,,,,,,,,$0.00
2,2,Spinal Centipede,Guilds of Ravnica,86,,,,,,,,,,$0.00
1,1,Spinehorn Minotaur,Modern Horizons,147,,,,,,,,,,$0.00
1,1,Splicer's Skill,Modern Horizons,31,,,,,,,,,,$0.00
1,1,Sporecap Spider,Throne of Eldraine,176,,,,,,,,,,$0.00
3,3,Star-Crowned Stag,Core Set 2019,38,,,,,,,,,,$0.00
1,0,Steadfast Sentinel,Hour of Devastation,24,,,,,,,,,,$0.00
1,1,Steadfast Sentry,Core Set 2020,40,,,,,,,,,,$0.00
1,0,Steadfast Unicorn,Commander Legends: Battle for Baldur's Gate,44,,,,,,,,,,$0.00
1,1,Steady Aim,War of the Spark,177,,,,,,,,,,$0.00
8,8,Steelgaze Griffin,Throne of Eldraine,65,,,,,,,,,,$0.00
1,0,Stolen Vitality,Innistrad: Midnight Hunt,161,,,,,,,,,,$0.00
1,1,Stone Golem,Battlebond,247,,,,,,,,,,$0.00
1,0,Stormrider Spirit,Innistrad: Midnight Hunt,79,,,,,,,,,,$0.00
4,4,Strangling Spores,Core Set 2019,122,,,,,,,,,,$0.00
2,0,Stuffed Bear,Innistrad: Midnight Hunt,259,,,,,,,,,,$0.00
1,1,Subtle Strike,Kaladesh,100,,,,,,,,,,$0.00
1,1,Sumala Woodshaper,Guilds of Ravnica,200,,,,,,,,,,$0.00
2,2,Summary Judgment,Ravnica Allegiance,24,,,,,,,,,,$0.00
1,1,Sure Strike,Ixalan,166,,,,,,,,,,$0.00
3,0,Sure Strike,Core Set 2019,161,,,,,,,,,,$0.00
1,0,Sure Strike,Core Set 2021,163,,,,,,,,,,$0.00
1,1,Sworn Companions,Guilds of Ravnica,27,,,,,,,,,,$0.00
3,3,Take Heart,Guilds of Ravnica,28,,,,,,,,,,$0.00
1,0,Tapping at the Window,Innistrad: Midnight Hunt,201,,,,,,,,,,$0.00
1,0,Teferi's Protege,Core Set 2021,77,,,,,,,,,,$0.00
1,1,Temple Thief,Theros Beyond Death,116,,,,,,,,,,$0.00
3,3,Tenth District Veteran,Ravnica Allegiance,26,,,,,,,,,,$0.00
1,1,Teyo's Lightshield,War of the Spark,33,,,,,,,,,,$0.00
1,1,Thaumaturge's Familiar,Theros Beyond Death,238,,,,,,,,,,$0.00
2,2,Thirsting Shade,Ravnica Allegiance,87,,,,,,,,,,$0.00
1,1,Thorned Moloch,Hour of Devastation,108,,,,,,,,,,$0.00
3,3,Thornhide Wolves,Core Set 2019,204,,,,,,,,,,$0.00
1,1,Threnody Singer,Theros Beyond Death,75,,,,,,,,,,$0.00
3,3,Thunder Drake,War of the Spark,73,,,,,,,,,,$0.00
1,1,Thundering Ceratok,War of the Spark,179,,,,,,,,,,$0.00
1,0,Time to Feed,Jumpstart,438,,,,,,,,,,$0.00
4,3,Titanic Growth,Core Set 2019,205,,,,,,,,,,$0.00
1,1,Tolarian Scholar,Dominaria,71,,,,,,,,,,$0.00
5,5,Tolarian Scholar,Core Set 2019,80,,,,,,,,,,$0.00
1,1,Toll of the Invasion,War of the Spark,108,,,,,,,,,,$0.00
4,0,Tome Anima,Core Set 2021,81,,,,,,,,,,$0.00
1,1,Topple the Statue,War of the Spark,35,,,,,,,,,,$0.00
3,3,Totally Lost,War of the Spark,74,,,,,,,,,,$0.00
1,1,Towering-Wave Mystic,Theros Beyond Death,77,,,,,,,,,,$0.00
2,2,Triton Waverider,Theros Beyond Death,78,,,,,,,,,,$0.00
3,3,True Love's Kiss,Throne of Eldraine,34,,,,,,,,,,$0.00
2,2,Trumpet Blast,Core Set 2019,165,,,,,,,,,,$0.00
3,3,Turret Ogre,War of the Spark,148,,,,,,,,,,$0.00
1,1,Umezawa's Charm,Modern Horizons,111,,,,,,,,,,$0.00
3,3,Uncomfortable Chill,Core Set 2019,82,,,,,,,,,,$0.00
1,1,Undercity's Embrace,Ravnica Allegiance,89,,,,,,,,,,$0.00
1,0,Unlikely Aid,War of the Spark,109,,,,,,,,,,$0.00
1,0,Unlikely Aid,Ikoria: Lair of Behemoths,103,,,,,,,,,,$0.00
2,0,Unruly Mob,Innistrad: Midnight Hunt,40,,,,,,,,,,$0.00
1,1,Vampire Opportunist,War of the Spark,110,,,,,,,,,,$0.00
2,2,Vantress Paladin,Throne of Eldraine,72,,,,,,,,,,$0.00
1,1,Veiled Shade,Guilds of Ravnica,88,,,,,,,,,,$0.00
1,1,Venomous Hierophant,Theros Beyond Death,122,,,,,,,,,,$0.00
1,1,Vexing Gull,Theros Beyond Death,79,,,,,,,,,,$0.00
1,1,Vizkopa Vampire,Ravnica Allegiance,220,,,,,,,,,,$0.00
2,0,Vodalian Arcanist,Core Set 2021,83,,,,,,,,,,$0.00
1,0,Voldaren Stinger,Innistrad: Midnight Hunt,167,,,,,,,,,,$0.00
1,1,Vraska's Finisher,War of the Spark,112,,,,,,,,,,$0.00
1,1,Wall of One Thousand Cuts,Modern Horizons,36,,,,,,,,,,$0.00
6,6,Weapon Rack,Throne of Eldraine,236,,,,,,,,,,$0.00
6,6,Weaselback Redcap,Throne of Eldraine,148,,,,,,,,,,$0.00
2,2,Wicked Guardian,Throne of Eldraine,109,,,,,,,,,,$0.00
2,2,Wild Ceratok,Guilds of Ravnica,150,,,,,,,,,,$0.00
5,5,Wildwood Tracker,Throne of Eldraine,183,,,,,,,,,,$0.00
4,4,Wishful Merfolk,Throne of Eldraine,73,,,,,,,,,,$0.00
2,2,Witness of Tomorrows,Theros Beyond Death,82,,,,,,,,,,$0.00
4,4,Wolf's Quarry,Throne of Eldraine,184,,,,,,,,,,$0.00
1,1,Wolfkin Bond,Core Set 2020,203,,,,,,,,,,$0.00
1,1,Wrap in Flames,Theros Beyond Death,164,,,,,,,,,,$0.00
1,1,Wrecking Beast,Ravnica Allegiance,150,,,,,,,,,,$0.00
2,2,Yarok's Wavecrasher,Core Set 2020,81,,,,,,,,,,$0.00
2,0,Bloodboil Sorcerer,Commander Legends: Battle for Baldur's Gate,164,,,,,,,,,,$0.00
1,0,Cloudkill,Commander Legends: Battle for Baldur's Gate,121,,,,,,,,,,$0.00
1,0,Commander Liara Portyr,Commander Legends: Battle for Baldur's Gate,270,,,,,,,,,,$0.00
1,0,Fade into Antiquity,Conspiracy: Take the Crown,181,,,,,,,,,,$0.00
1,0,Glittermonger,Streets of New Capenna,149,,,,,,,,,,$0.00
2,2,Gruul Guildgate,Ravnica Allegiance,250,,,,,,,,,,$0.00
1,0,Imperial Recovery Unit,Kamigawa: Neon Dynasty,18,,,,,,,,,,$0.00
1,0,Imperial Recovery Unit,Kamigawa: Neon Dynasty,18,,Japanese,,,,,,,,$0.00
1,0,Master Chef,Commander Legends: Battle for Baldur's Gate,241,,,,,,,,,,$0.00
1,0,Moonfolk Puzzlemaker,Kamigawa: Neon Dynasty,68,,,foil,,,,,,,$0.00
7,7,Rimrock Knight // Boulder Rush,Throne of Eldraine,137,,,,,,,,,,$0.00
1,0,Roving Harper,Commander Legends: Battle for Baldur's Gate,40,,,,,,,,,,$0.00
1,0,"Safana, Calimport Cutthroat",Commander Legends: Battle for Baldur's Gate,143,,,,,,,,,,$0.00
1,0,Short Circuit,Kamigawa: Neon Dynasty,78,,,foil,,,,,,,$0.00
1,0,"Sivriss, Nightmare Speaker",Commander Legends: Battle for Baldur's Gate,393,,,,,,,,,,$0.00
1,0,Sokenzan Smelter,Kamigawa: Neon Dynasty,164,,,,,,,,,,$0.00
1,0,Stirring Bard,Commander Legends: Battle for Baldur's Gate,195,,,,,,,,,,$0.00
1,0,Thundersteel Colossus,Kamigawa: Neon Dynasty,261,,,,,,,,,,$0.00
1,0,Thundersteel Colossus,Kamigawa: Neon Dynasty,261,,Japanese,,,,,,,,$0.00
1,0,Universal Solvent,Commander Legends: Battle for Baldur's Gate,342,,,,,,,,,,$0.00
1,0,Chardalyn Dragon,Commander Legends: Battle for Baldur's Gate,306,,,,,,,,,,$0.00
2,0,Coronation of Chaos,Commander Legends: Battle for Baldur's Gate,168,,,,,,,,,,$0.00
1,0,Criminal Past,Commander Legends: Battle for Baldur's Gate,122,,,,,,,,,,$0.00
1,0,Goblin Javelineer,Adventures in the Forgotten Realms,318,,,,,,,,,,$0.00
1,0,Gray Harbor Merfolk,Commander Legends: Battle for Baldur's Gate,75,,,,,,,,,,$0.00
1,0,"Kagha, Shadow Archdruid",Commander Legends: Battle for Baldur's Gate,426,,,,,,,,,,$0.00
1,0,"Livaan, Cultist of Tiamat",Commander Legends: Battle for Baldur's Gate,402,,,,,,,,,,$0.00
1,0,Passageway Seer,Commander Legends: Battle for Baldur's Gate,141,,,,,,,,,,$0.00
1,0,Prophetic Prism,Commander Legends: Battle for Baldur's Gate,335,,,,,,,,,,$0.00
2,0,Rogues' Gallery,Streets of New Capenna,92,,,,,,,,,,$0.00
1,0,Sigil of Myrkul,Commander Legends: Battle for Baldur's Gate,147,,,,,,,,,,$0.00
1,0,"Sivriss, Nightmare Speaker",Commander Legends: Battle for Baldur's Gate,148,,,,,,,,,,$0.00
5,5,Tuinvale Treefolk // Oaken Boon,Throne of Eldraine,180,,,,,,,,,,$0.00
1,0,Glamorous Outlaw,Streets of New Capenna,190,,,,,,,,,,$0.00
1,0,Pack Attack,Commander Legends: Battle for Baldur's Gate,190,,,,,,,,,,$0.00
2,0,Akki Ember-Keeper,Kamigawa: Neon Dynasty,130,,,,,,,,,,$0.00
2,0,Akki Ronin,Kamigawa: Neon Dynasty,319,,,,,,,,,,$0.00
2,0,Akki War Paint,Kamigawa: Neon Dynasty,132,,,,,,,,,,$0.00
1,0,Amber Gristle O'Maul,Commander Legends: Battle for Baldur's Gate,159,,,,,,,,,,$0.00
1,0,Ancestral Katana,Kamigawa: Neon Dynasty,1,,,,,,,,,,$0.00
1,0,Angelic Observer,Streets of New Capenna,1,,,foil,,,,,,,$0.00
6,0,Ardenvale Tactician // Dizzying Swoop,Throne of Eldraine,5,,,,,,,,,,$0.00
2,0,Armguard Familiar,Kamigawa: Neon Dynasty,46,,,,,,,,,,$0.00
1,0,Astral Confrontation,Commander Legends: Battle for Baldur's Gate,6,,,,,,,,,,$0.00
1,0,Automated Artificer,Kamigawa: Neon Dynasty,239,,Japanese,,,,,,,,$0.00
1,0,Awakened Awareness,Kamigawa: Neon Dynasty,47,,,,,,,,,,$0.00
1,0,Azusa's Many Journeys // Likeness of the Seeker,Kamigawa: Neon Dynasty,172,,,,,,,,,,$0.00
1,0,Baithook Angler // Hook-Haunt Drifter,Innistrad: Midnight Hunt,42,Near Mint,English,,,,,,,,$0.00
1,0,Ballroom Brawlers,Streets of New Capenna,3,,,,,,,,,,$0.00
1,0,Bamboo Grove Archer,Kamigawa: Neon Dynasty,173,,,,,,,,,,$0.00
1,0,Band Together,Commander Legends: Battle for Baldur's Gate,216,,,,,,,,,,$0.00
3,0,Bearer of Memory,Kamigawa: Neon Dynasty,174,,,,,,,,,,$0.00
1,0,Befriending the Moths // Imperial Moth,Kamigawa: Neon Dynasty,4,,Japanese,,,,,,,,$0.00
2,0,Befriending the Moths // Imperial Moth,Kamigawa: Neon Dynasty,4,,,,,,,,,,$0.00
1,0,Beloved Beggar // Generous Soul,Innistrad: Midnight Hunt,3,Near Mint,English,,,,,,,,$0.00
1,0,Blade-Blizzard Kitsune,Kamigawa: Neon Dynasty,5,,,,,,,,,,$0.00
1,0,Boseiju Reaches Skyward // Branch of Boseiju,Kamigawa: Neon Dynasty,177,,,,,,,,,,$0.00
1,0,Botanical Plaza,Streets of New Capenna,350,,,,,,,,,,$0.00
1,0,Brazen Upstart,Streets of New Capenna,296,,,,,,,,,,$0.00
2,0,Broken Wings,Streets of New Capenna,136,,,,,,,,,,$0.00
1,0,Brokers Initiate,Streets of New Capenna,5,,,,,,,,,,$0.00
3,0,Brokers Veteran,Streets of New Capenna,36,,,,,,,,,,$0.00
1,0,Brute Suit,Kamigawa: Neon Dynasty,241,,,,,,,,,,$0.00
2,0,Buy Your Silence,Streets of New Capenna,6,,,,,,,,,,$0.00
1,0,Cabaretti Charm,Streets of New Capenna,173,,,,,,,,,,$0.00
1,0,Caldaia Strongarm,Streets of New Capenna,138,,,,,,,,,,$0.00
2,0,Candlekeep Sage,Commander Legends: Battle for Baldur's Gate,60,,,,,,,,,,$0.00
2,0,Careful Cultivation,Kamigawa: Neon Dynasty,178,,,,,,,,,,$0.00
1,0,Celebrity Fencer,Streets of New Capenna,7,,,,,,,,,,$0.00
1,0,Celestial Regulator,Streets of New Capenna,174,,,,,,,,,,$0.00
1,0,Cement Shoes,Streets of New Capenna,235,,,,,,,,,,$0.00
1,0,Chain Devil,Commander Legends: Battle for Baldur's Gate,120,,,,,,,,,,$0.00
2,0,Chainflail Centipede,Kamigawa: Neon Dynasty,90,,,,,,,,,,$0.00
2,0,Civil Servant,Streets of New Capenna,176,,,,,,,,,,$0.00
1,0,Coiling Stalker,Kamigawa: Neon Dynasty,179,,,,,,,,,,$0.00
1,0,Coiling Stalker,Kamigawa: Neon Dynasty,346,,Japanese,,,,,,,,$0.00
1,0,Crackling Emergence,Kamigawa: Neon Dynasty,136,,,,,,,,,,$0.00
1,0,Crew Captain,Streets of New Capenna,180,,,,,,,,,,$0.00
1,0,Crooked Custodian,Streets of New Capenna,71,,,,,,,,,,$0.00
6,6,Curious Pair // Treats to Share,Throne of Eldraine,150,,,,,,,,,,$0.00
2,0,Cutthroat Contender,Streets of New Capenna,73,,,,,,,,,,$0.00
2,0,Daring Escape,Streets of New Capenna,104,,,,,,,,,,$0.00
2,0,Dawnhart Wardens,Innistrad: Midnight Hunt,308,,,,,,,,,,$0.00
3,0,Demon's Due,Streets of New Capenna,75,,,,,,,,,,$0.00
1,0,Disciplined Duelist,Streets of New Capenna,182,,,,,,,,,,$0.00
2,0,Dokuchi Shadow-Walker,Kamigawa: Neon Dynasty,94,,,,,,,,,,$0.00
2,0,Dragonfly Suit,Kamigawa: Neon Dynasty,9,,,,,,,,,,$0.00
1,0,Druid of the Emerald Grove,Commander Legends: Battle for Baldur's Gate,226,,,,,,,,,,$0.00
1,0,Dusk Mangler,Streets of New Capenna,77,,,,,,,,,,$0.00
1,0,Ecstatic Awakener // Awoken Demon,Innistrad: Midnight Hunt,100,Near Mint,English,,,,,,,,$0.00
2,0,Era of Enlightenment // Hand of Enlightenment,Kamigawa: Neon Dynasty,11,,,,,,,,,,$0.00
2,0,Exhibition Magician,Streets of New Capenna,106,,,,,,,,,,$0.00
2,0,Expendable Lackey,Streets of New Capenna,43,,,,,,,,,,$0.00
1,0,Explosive Entry,Kamigawa: Neon Dynasty,139,,,,,,,,,,$0.00
1,0,Fade into Antiquity,Kamigawa: Neon Dynasty,182,,,,,,,,,,$0.00
3,0,Fang of Shigeki,Kamigawa: Neon Dynasty,183,,,,,,,,,,$0.00
1,0,Favor of Jukai,Kamigawa: Neon Dynasty,184,,,,,,,,,,$0.00
1,0,Feywild Visitor,Commander Legends: Battle for Baldur's Gate,70,,,,,,,,,,$0.00
3,0,For the Family,Streets of New Capenna,146,,,,,,,,,,$0.00
1,0,Futurist Sentinel,Kamigawa: Neon Dynasty,54,,,,,,,,,,$0.00
1,0,Galedrifter // Waildrifter,Innistrad: Midnight Hunt,55,Near Mint,English,,,,,,,,$0.00
7,7,Garenbrig Carver // Shield's Might,Throne of Eldraine,156,,,,,,,,,,$0.00
2,0,Gathering Throng,Streets of New Capenna,13,,,,,,,,,,$0.00
1,0,Geothermal Kami,Kamigawa: Neon Dynasty,186,,,,,,,,,,$0.00
1,0,Ghastly Death Tyrant,Commander Legends: Battle for Baldur's Gate,127,,,,,,,,,,$0.00
1,0,Gift of Wrath,Kamigawa: Neon Dynasty,143,,,,,,,,,,$0.00
1,0,Girder Goons,Streets of New Capenna,80,,,,,,,,,,$0.00
1,0,Golden-Tail Disciple,Kamigawa: Neon Dynasty,15,,,,,,,,,,$0.00
1,0,Grafted Growth,Kamigawa: Neon Dynasty,188,,,,,,,,,,$0.00
1,0,Greater Tanuki,Kamigawa: Neon Dynasty,189,,,,,,,,,,$0.00
2,0,Guiding Bolt,Commander Legends: Battle for Baldur's Gate,24,,,,,,,,,,$0.00
